1.1481,0.63355
1.1521,0.6354
1.1561,0.63724
1.1601,0.63908
1.1641,0.64092
1.1681,0.64275
1.1721,0.64458
1.1761,0.64641
1.1801,0.64823
1.1841,0.65005
1.1881,0.65186
1.1921,0.65367
1.1961,0.65548
1.2001,0.65728
1.2041,0.65908
1.2081,0.66088
1.2121,0.66267
1.2161,0.66446
1.2201,0.66625
1.2241,0.66803
1.2281,0.6698
1.2321,0.67158
1.2361,0.67335
1.2401,0.67511
1.2441,0.67687
1.2481,0.67863
1.2521,0.68039
1.2561,0.68214
1.2601,0.68388
1.2641,0.68562
1.2681,0.68736
1.2721,0.6891
1.2761,0.69083
1.2801,0.69255
1.2841,0.69428
1.2881,0.69599
1.2921,0.69771
1.2961,0.69942
1.3001,0.70113
1.3041,0.70283
1.3081,0.70453
1.3121,0.70622
1.3161,0.70791
1.3201,0.7096
1.3241,0.71128
1.3281,0.71296
1.3321,0.71463
1.3361,0.71631
1.3401,0.71797
1.3441,0.71963
1.3481,0.72129
1.3521,0.72294
1.3561,0.72459
1.3601,0.72624
1.3641,0.72788
1.3681,0.72952
1.3721,0.73115
1.3761,0.73278
1.3801,0.73441
1.3841,0.73603
1.3881,0.73764
1.3921,0.73925
1.3961,0.74086
1.4001,0.74247
1.4041,0.74407
1.4081,0.74566
1.4121,0.74725
1.4161,0.74884
1.4201,0.75042
1.4241,0.752
1.4281,0.75357
1.4321,0.75514
1.4361,0.75671
1.4401,0.75827
1.4441,0.75982
1.4481,0.76138
1.4521,0.76292
1.4561,0.76447
1.4601,0.76601
1.4641,0.76754
1.4681,0.76907
1.4721,0.7706
1.4761,0.77212
1.4801,0.77363
1.4841,0.77515
1.4881,0.77666
1.4921,0.77816
1.4961,0.77966
1.5002,0.78115
1.5042,0.78264
1.5082,0.78413
1.5122,0.78561
1.5162,0.78709
1.5202,0.78856
1.5242,0.79003
1.5282,0.79149
1.5322,0.79295
1.5362,0.79441
1.5402,0.79585
1.5442,0.7973
1.5482,0.79874
1.5522,0.80018
1.5562,0.80161
1.5602,0.80304
1.5642,0.80446
1.5682,0.80588
1.5722,0.80729
1.5762,0.8087
1.5802,0.8101
1.5842,0.8115
1.5882,0.8129
1.5922,0.81429
1.5962,0.81567
1.6002,0.81705
1.6042,0.81843
1.6082,0.8198
1.6122,0.82117
1.6162,0.82253
1.6202,0.82388
1.6242,0.82524
1.6282,0.82659
1.6322,0.82793
1.6362,0.82927
1.6402,0.8306
1.6442,0.83193
1.6482,0.83325
1.6522,0.83457
1.6562,0.83589
1.6602,0.8372
1.6642,0.8385
1.6682,0.8398
1.6722,0.8411
1.6762,0.84239
1.6802,0.84368
1.6842,0.84496
1.6882,0.84623
1.6922,0.8475
1.6962,0.84877
1.7002,0.85003
1.7042,0.85129
1.7082,0.85254
1.7122,0.85379
1.7162,0.85503
1.7202,0.85627
1.7242,0.8575
1.7282,0.85873
1.7322,0.85995
1.7362,0.86117
1.7402,0.86238
1.7442,0.86359
1.7482,0.86479
1.7522,0.86599
1.7562,0.86718
1.7602,0.86837
1.7642,0.86955
1.7682,0.87073
1.7722,0.8719
1.7762,0.87307
1.7802,0.87424
1.7842,0.87539
1.7882,0.87655
1.7922,0.8777
1.7962,0.87884
1.8002,0.87998
1.8042,0.88111
1.8082,0.88224
1.8122,0.88336
1.8162,0.88448
1.8202,0.88559
1.8242,0.8867
1.8282,0.8878
1.8322,0.8889
1.8362,0.88999
1.8402,0.89108
1.8442,0.89216
1.8482,0.89324
1.8522,0.89431
1.8562,0.89538
1.8602,0.89644
1.8642,0.8975
1.8682,0.89855
1.8722,0.8996
1.8762,0.90064
1.8802,0.90167
1.8842,0.90271
1.8882,0.90373
1.8922,0.90475
1.8962,0.90577
1.9002,0.90678
1.9042,0.90778
1.9082,0.90878
1.9122,0.90978
1.9162,0.91077
1.9202,0.91175
1.9242,0.91273
1.9282,0.91371
1.9322,0.91468
1.9362,0.91564
1.9402,0.9166
1.9442,0.91755
1.9482,0.9185
1.9522,0.91944
1.9562,0.92038
1.9602,0.92131
1.9642,0.92224
1.9682,0.92316
1.9722,0.92408
1.9762,0.92499
1.9802,0.92589
1.9842,0.92679
1.9882,0.92769
1.9922,0.92858
1.9962,0.92946
2.0002,0.93034
2.0042,0.93122
2.0082,0.93209
2.0122,0.93295
2.0162,0.93381
2.0202,0.93466
2.0242,0.93551
2.0282,0.93635
2.0322,0.93719
2.0362,0.93802
2.0402,0.93884
2.0442,0.93966
2.0482,0.94048
2.0522,0.94129
2.0562,0.94209
2.0602,0.94289
2.0642,0.94369
2.0682,0.94447
2.0722,0.94526
2.0762,0.94603
2.0802,0.94681
2.0842,0.94757
2.0882,0.94833
2.0922,0.94909
2.0962,0.94984
2.1002,0.95059
2.1042,0.95132
2.1082,0.95206
2.1122,0.95279
2.1162,0.95351
2.1202,0.95423
2.1242,0.95494
2.1282,0.95565
2.1322,0.95635
2.1362,0.95704
2.1402,0.95774
2.1442,0.95842
2.1482,0.9591
2.1522,0.95977
2.1562,0.96044
2.1602,0.96111
2.1642,0.96176
2.1682,0.96241
2.1722,0.96306
2.1762,0.9637
2.1802,0.96434
2.1842,0.96497
2.1882,0.96559
2.1922,0.96621
2.1962,0.96682
2.2002,0.96743
2.2042,0.96803
2.2082,0.96863
2.2122,0.96922
2.2162,0.96981
2.2202,0.97039
2.2242,0.97096
2.2282,0.97153
2.2322,0.9721
2.2362,0.97265
2.2402,0.97321
2.2442,0.97375
2.2482,0.9743
2.2522,0.97483
2.2562,0.97536
2.2602,0.97589
2.2642,0.9764
2.2682,0.97692
2.2722,0.97743
2.2762,0.97793
2.2802,0.97843
2.2842,0.97892
2.2882,0.9794
2.2922,0.97988
2.2962,0.98036
2.3002,0.98082
2.3042,0.98129
2.3082,0.98175
2.3122,0.9822
2.3162,0.98264
2.3202,0.98308
2.3242,0.98352
2.3282,0.98395
2.3322,0.98437
2.3362,0.98479
2.3402,0.9852
2.3442,0.98561
2.3482,0.98601
2.3522,0.98641
2.3562,0.9868
2.3602,0.98718
2.3642,0.98756
2.3682,0.98793
2.3722,0.9883
2.3762,0.98866
2.3802,0.98902
2.3842,0.98937
2.3882,0.98971
2.3922,0.99005
2.3962,0.99039
2.4002,0.99071
2.4042,0.99104
2.4082,0.99135
2.4122,0.99166
2.4162,0.99197
2.4202,0.99227
2.4242,0.99256
2.4282,0.99285
2.4322,0.99313
2.4362,0.99341
2.4402,0.99368
2.4442,0.99395
2.4482,0.99421
2.4522,0.99446
2.4562,0.99471
2.4602,0.99495
2.4642,0.99519
2.4682,0.99542
2.4722,0.99565
2.4762,0.99587
2.4802,0.99608
2.4842,0.99629
2.4882,0.99649
2.4922,0.99669
2.4962,0.99688
2.5003,0.99707
2.5043,0.99725
2.5083,0.99742
2.5123,0.99759
2.5163,0.99775
2.5203,0.99791
2.5243,0.99806
2.5283,0.99821
2.5323,0.99835
2.5363,0.99848
2.5403,0.99861
2.5443,0.99873
2.5483,0.99885
2.5523,0.99896
2.5563,0.99907
2.5603,0.99917
2.5643,0.99926
2.5683,0.99935
2.5723,0.99944
2.5763,0.99951
2.5803,0.99959
2.5843,0.99965
2.5883,0.99971
2.5923,0.99977
2.5963,0.99982
2.6003,0.99986
2.6043,0.9999
2.6083,0.99993
2.6123,0.99995
2.6163,0.99997
2.6203,0.99999
2.6243,1
2.6283,1
2.6323,1
2.6363,0.99999
2.6403,0.99998
2.6443,0.99996
2.6483,0.99993
2.6523,0.9999
2.6563,0.99986
2.6603,0.99982
2.6643,0.99977
2.6683,0.99972
2.6723,0.99966
2.6763,0.99959
2.6803,0.99952
2.6843,0.99944
2.6883,0.99936
2.6923,0.99927
2.6963,0.99918
2.7003,0.99908
2.7043,0.99897
2.7083,0.99886
2.7123,0.99875
2.7163,0.99862
2.7203,0.99849
2.7243,0.99836
2.7283,0.99822
2.7323,0.99808
2.7363,0.99792
2.7403,0.99777
2.7443,0.99761
2.7483,0.99744
2.7523,0.99726
2.7563,0.99708
2.7603,0.9969
2.7643,0.99671
2.7683,0.99651
2.7723,0.99631
2.7763,0.9961
2.7803,0.99589
2.7843,0.99567
2.7883,0.99544
2.7923,0.99521
2.7963,0.99497
2.8003,0.99473
2.8043,0.99448
2.8083,0.99423
2.8123,0.99397
2.8163,0.99371
2.8203,0.99344
2.8243,0.99316
2.8283,0.99288
2.8323,0.99259
2.8363,0.9923
2.8403,0.992
2.8443,0.99169
2.8483,0.99138
2.8523,0.99107
2.8563,0.99074
2.8603,0.99042
2.8643,0.99008
2.8683,0.98975
2.8723,0.9894
2.8763,0.98905
2.8803,0.9887
2.8843,0.98833
2.8883,0.98797
2.8923,0.98759
2.8963,0.98722
2.9003,0.98683
2.9043,0.98644
2.9083,0.98605
2.9123,0.98565
2.9163,0.98524
2.9203,0.98483
2.9243,0.98441
2.9283,0.98399
2.9323,0.98356
2.9363,0.98312
2.9403,0.98268
2.9443,0.98224
2.9483,0.98179
2.9523,0.98133
2.9563,0.98087
2.9603,0.9804
2.9643,0.97993
2.9683,0.97945
2.9723,0.97896
2.9763,0.97847
2.9803,0.97797
2.9843,0.97747
2.9883,0.97696
2.9923,0.97645
2.9963,0.97593
3.0003,0.97541
3.0043,0.97488
3.0083,0.97434
3.0123,0.9738
3.0163,0.97326
3.0203,0.97271
3.0243,0.97215
3.0283,0.97158
3.0323,0.97102
3.0363,0.97044
3.0403,0.96986
3.0443,0.96928
3.0483,0.96869
3.0523,0.96809
3.0563,0.96749
3.0603,0.96688
3.0643,0.96627
3.0683,0.96565
3.0723,0.96502
3.0763,0.9644
3.0803,0.96376
3.0843,0.96312
3.0883,0.96247
3.0923,0.96182
3.0963,0.96117
3.1003,0.9605
3.1043,0.95983
3.1083,0.95916
3.1123,0.95848
3.1163,0.9578
3.1203,0.95711
3.1243,0.95641
3.1283,0.95571
3.1323,0.95501
3.1363,0.95429
3.1403,0.95358
3.1443,0.95285
3.1483,0.95213
3.1523,0.95139
3.1563,0.95065
3.1603,0.94991
3.1643,0.94916
3.1683,0.9484
3.1723,0.94764
3.1763,0.94688
3.1803,0.9461
3.1843,0.94533
3.1883,0.94455
3.1923,0.94376
3.1963,0.94296
3.2003,0.94217
3.2043,0.94136
3.2083,0.94055
3.2123,0.93974
3.2163,0.93892
3.2203,0.93809
3.2243,0.93726
3.2283,0.93643
3.2323,0.93558
3.2363,0.93474
3.2403,0.93389
3.2443,0.93303
3.2483,0.93216
3.2523,0.9313
3.2563,0.93042
3.2603,0.92954
3.2643,0.92866
3.2683,0.92777
3.2723,0.92688
3.2763,0.92598
3.2803,0.92507
3.2843,0.92416
3.2883,0.92324
3.2923,0.92232
3.2963,0.9214
3.3003,0.92046
3.3043,0.91953
3.3083,0.91859
3.3123,0.91764
3.3163,0.91669
3.3203,0.91573
3.3243,0.91476
3.3283,0.9138
3.3323,0.91282
3.3363,0.91184
3.3403,0.91086
3.3443,0.90987
3.3483,0.90888
3.3523,0.90788
3.3563,0.90687
3.3603,0.90586
3.3643,0.90485
3.3683,0.90383
3.3723,0.9028
3.3763,0.90177
3.3803,0.90073
3.3843,0.89969
3.3883,0.89865
3.3923,0.89759
3.3963,0.89654
3.4003,0.89548
3.4043,0.89441
3.4083,0.89334
3.4123,0.89226
3.4163,0.89118
3.4203,0.89009
3.4243,0.889
3.4283,0.8879
3.4323,0.8868
3.4363,0.88569
3.4403,0.88458
3.4443,0.88346
3.4483,0.88234
3.4523,0.88121
3.4563,0.88008
3.4603,0.87894
3.4643,0.8778
3.4683,0.87665
3.4723,0.8755
3.4763,0.87434
3.4803,0.87318
3.4843,0.87201
3.4883,0.87084
3.4923,0.86966
3.4963,0.86848
3.5004,0.86729
3.5044,0.8661
3.5084,0.8649
3.5124,0.8637
3.5164,0.86249
3.5204,0.86128
3.5244,0.86006
3.5284,0.85884
3.5324,0.85761
3.5364,0.85638
3.5404,0.85514
3.5444,0.8539
3.5484,0.85265
3.5524,0.8514
3.5564,0.85015
3.5604,0.84889
3.5644,0.84762
3.5684,0.84635
3.5724,0.84507
3.5764,0.84379
3.5804,0.84251
3.5844,0.84122
3.5884,0.83992
3.5924,0.83862
3.5964,0.83732
3.6004,0.83601
3.6044,0.83469
3.6084,0.83337
3.6124,0.83205
3.6164,0.83072
3.6204,0.82939
3.6244,0.82805
3.6284,0.82671
3.6324,0.82536
3.6364,0.82401
3.6404,0.82265
3.6444,0.82129
3.6484,0.81992
3.6524,0.81855
3.6564,0.81718
3.6604,0.8158
3.6644,0.81441
3.6684,0.81302
3.6724,0.81163
3.6764,0.81023
3.6804,0.80883
3.6844,0.80742
3.6884,0.806
3.6924,0.80459
3.6964,0.80317
3.7004,0.80174
3.7044,0.80031
3.7084,0.79887
3.7124,0.79743
3.7164,0.79599
3.7204,0.79454
3.7244,0.79308
3.7284,0.79162
3.7324,0.79016
3.7364,0.78869
3.7404,0.78722
3.7444,0.78575
3.7484,0.78426
3.7524,0.78278
3.7564,0.78129
3.7604,0.77979
3.7644,0.7783
3.7684,0.77679
3.7724,0.77528
3.7764,0.77377
3.7804,0.77226
3.7844,0.77074
3.7884,0.76921
3.7924,0.76768
3.7964,0.76615
3.8004,0.76461
3.8044,0.76306
3.8084,0.76152
3.8124,0.75996
3.8164,0.75841
3.8204,0.75685
3.8244,0.75528
3.8284,0.75371
3.8324,0.75214
3.8364,0.75056
3.8404,0.74898
3.8444,0.7474
3.8484,0.74581
3.8524,0.74421
3.8564,0.74261
3.8604,0.74101
3.8644,0.7394
3.8684,0.73779
3.8724,0.73617
3.8764,0.73455
3.8804,0.73293
3.8844,0.7313
3.8884,0.72967
3.8924,0.72803
3.8964,0.72639
3.9004,0.72474
3.9044,0.7231
3.9084,0.72144
3.9124,0.71978
3.9164,0.71812
3.9204,0.71646
3.9244,0.71479
3.9284,0.71311
3.9324,0.71144
3.9364,0.70975
3.9404,0.70807
3.9444,0.70638
3.9484,0.70468
3.9524,0.70298
3.9564,0.70128
3.9604,0.69958
3.9644,0.69787
3.9684,0.69615
3.9724,0.69443
3.9764,0.69271
3.9804,0.69098
3.9844,0.68925
3.9884,0.68752
3.9924,0.68578
3.9964,0.68404
4.0004,0.68229
4.0044,0.68054
4.0084,0.67879
4.0124,0.67703
4.0164,0.67527
4.0204,0.67351
4.0244,0.67174
4.0284,0.66996
4.0324,0.66819
4.0364,0.66641
4.0404,0.66462
4.0444,0.66284
4.0484,0.66104
4.0524,0.65925
4.0564,0.65745
4.0604,0.65564
4.0644,0.65384
4.0684,0.65203
4.0724,0.65021
4.0764,0.64839
4.0804,0.64657
4.0844,0.64475
4.0884,0.64292
4.0924,0.64108
4.0964,0.63925
4.1004,0.63741
4.1044,0.63556
4.1084,0.63372
4.1124,0.63186
4.1164,0.63001
4.1204,0.62815
4.1244,0.62629
4.1284,0.62442
4.1324,0.62256
4.1364,0.62068
4.1404,0.61881
4.1444,0.61693
4.1484,0.61504
4.1524,0.61316
4.1564,0.61127
4.1604,0.60937
4.1644,0.60747
4.1684,0.60557
4.1724,0.60367
4.1764,0.60176
4.1804,0.59985
4.1844,0.59794
4.1884,0.59602
4.1924,0.5941
4.1964,0.59217
4.2004,0.59024
4.2044,0.58831
4.2084,0.58638
4.2124,0.58444
4.2164,0.5825
4.2204,0.58055
4.2244,0.57861
4.2284,0.57665
4.2324,0.5747
4.2364,0.57274
4.2404,0.57078
4.2444,0.56881
4.2484,0.56685
4.2524,0.56488
4.2564,0.5629
4.2604,0.56092
4.2644,0.55894
4.2684,0.55696
4.2724,0.55497
4.2764,0.55298
4.2804,0.55099
4.2844,0.54899
4.2884,0.54699
4.2924,0.54499
4.2964,0.54298
4.3004,0.54097
4.3044,0.53896
4.3084,0.53695
4.3124,0.53493
4.3164,0.53291
4.3204,0.53088
4.3244,0.52885
4.3284,0.52682
4.3324,0.52479
4.3364,0.52275
4.3404,0.52071
4.3444,0.51867
4.3484,0.51663
4.3524,0.51458
4.3564,0.51253
4.3604,0.51047
4.3644,0.50841
4.3684,0.50635
4.3724,0.50429
4.3764,0.50223
4.3804,0.50016
4.3844,0.49809
4.3884,0.49601
4.3924,0.49393
4.3964,0.49185
4.4004,0.48977
4.4044,0.48768
4.4084,0.4856
4.4124,0.48351
4.4164,0.48141
4.4204,0.47931
4.4244,0.47721
4.4284,0.47511
4.4324,0.47301
4.4364,0.4709
4.4404,0.46879
4.4444,0.46668
4.4484,0.46456
4.4524,0.46244
4.4564,0.46032
4.4604,0.4582
4.4644,0.45607
4.4684,0.45394
4.4724,0.45181
4.4764,0.44968
4.4804,0.44754
4.4844,0.4454
4.4884,0.44326
4.4924,0.44112
4.4964,0.43897
4.5005,0.43682
4.5045,0.43467
4.5085,0.43251
4.5125,0.43036
4.5165,0.4282
4.5205,0.42604
4.5245,0.42387
4.5285,0.4217
4.5325,0.41954
4.5365,0.41736
4.5405,0.41519
4.5445,0.41301
4.5485,0.41084
4.5525,0.40866
4.5565,0.40647
4.5605,0.40429
4.5645,0.4021
4.5685,0.39991
4.5725,0.39772
4.5765,0.39552
4.5805,0.39333
4.5845,0.39113
4.5885,0.38892
4.5925,0.38672
4.5965,0.38452
4.6005,0.38231
4.6045,0.3801
4.6085,0.37788
4.6125,0.37567
4.6165,0.37345
4.6205,0.37123
4.6245,0.36901
4.6285,0.36679
4.6325,0.36457
4.6365,0.36234
4.6405,0.36011
4.6445,0.35788
4.6485,0.35564
4.6525,0.35341
4.6565,0.35117
4.6605,0.34893
4.6645,0.34669
4.6685,0.34445
4.6725,0.3422
4.6765,0.33995
4.6805,0.33771
4.6845,0.33545
4.6885,0.3332
4.6925,0.33095
4.6965,0.32869
4.7005,0.32643
4.7045,0.32417
4.7085,0.32191
4.7125,0.31964
4.7165,0.31738
4.7205,0.31511
4.7245,0.31284
4.7285,0.31057
4.7325,0.30829
4.7365,0.30602
4.7405,0.30374
4.7445,0.30146
4.7485,0.29918
4.7525,0.2969
4.7565,0.29462
4.7605,0.29233
4.7645,0.29004
4.7685,0.28776
4.7725,0.28547
4.7765,0.28317
4.7805,0.28088
4.7845,0.27858
4.7885,0.27629
4.7925,0.27399
4.7965,0.27169
4.8005,0.26939
4.8045,0.26708
4.8085,0.26478
4.8125,0.26247
4.8165,0.26017
4.8205,0.25786
4.8245,0.25555
4.8285,0.25323
4.8325,0.25092
4.8365,0.24861
4.8405,0.24629
4.8445,0.24397
4.8485,0.24165
4.8525,0.23933
4.8565,0.23701
4.8605,0.23469
4.8645,0.23236
4.8685,0.23004
4.8725,0.22771
4.8765,0.22538
4.8805,0.22305
4.8845,0.22072
4.8885,0.21839
4.8925,0.21605
4.8965,0.21372
4.9005,0.21138
4.9045,0.20905
4.9085,0.20671
4.9125,0.20437
4.9165,0.20203
4.9205,0.19968
4.9245,0.19734
4.9285,0.195
4.9325,0.19265
4.9365,0.19031
4.9405,0.18796
4.9445,0.18561
4.9485,0.18326
4.9525,0.18091
4.9565,0.17856
4.9605,0.1762
4.9645,0.17385
4.9685,0.1715
4.9725,0.16914
4.9765,0.16678
4.9805,0.16443
4.9845,0.16207
4.9885,0.15971
4.9925,0.15735
4.9965,0.15499
5.0005,0.15262
5.0045,0.15026
5.0085,0.1479
5.0125,0.14553
5.0165,0.14317
5.0205,0.1408
5.0245,0.13843
5.0285,0.13606
5.0325,0.1337
5.0365,0.13133
5.0405,0.12896
5.0445,0.12658
5.0485,0.12421
5.0525,0.12184
5.0565,0.11947
5.0605,0.11709
5.0645,0.11472
5.0685,0.11234
5.0725,0.10997
5.0765,0.10759
5.0805,0.10521
5.0845,0.10284
5.0885,0.10046
5.0925,0.098078
5.0965,0.095699
5.1005,0.093319
5.1045,0.090938
5.1085,0.088557
5.1125,0.086176
5.1165,0.083794
5.1205,0.081411
5.1245,0.079028
5.1285,0.076645
5.1325,0.074261
5.1365,0.071877
5.1405,0.069492
5.1445,0.067107
5.1485,0.064721
5.1525,0.062335
5.1565,0.059949
5.1605,0.057563
5.1645,0.055176
5.1685,0.052789
5.1725,0.050401
5.1765,0.048013
5.1805,0.045625
5.1845,0.043237
5.1885,0.040848
5.1925,0.038459
5.1965,0.03607
5.2005,0.033681
5.2045,0.031292
5.2085,0.028902
5.2125,0.026512
5.2165,0.024122
5.2205,0.021732
5.2245,0.019342
5.2285,0.016952
5.2325,0.014561
5.2365,0.012171
5.2405,0.0097804
5.2445,0.0073898
5.2485,0.0049991
5.2525,0.0026084
5.2565,0.00021773
5.2605,-0.002173
5.2645,-0.0045636
5.2685,-0.0069543
5.2725,-0.0093449
5.2765,-0.011735
5.2805,-0.014126
5.2845,-0.016516
5.2885,-0.018907
5.2925,-0.021297
5.2965,-0.023687
5.3005,-0.026077
5.3045,-0.028467
5.3085,-0.030856
5.3125,-0.033246
5.3165,-0.035635
5.3205,-0.038024
5.3245,-0.040413
5.3285,-0.042802
5.3325,-0.04519
5.3365,-0.047578
5.3405,-0.049966
5.3445,-0.052354
5.3485,-0.054741
5.3525,-0.057128
5.3565,-0.059514
5.3605,-0.061901
5.3645,-0.064287
5.3685,-0.066672
5.3725,-0.069057
5.3765,-0.071442
5.3805,-0.073827
5.3845,-0.076211
5.3885,-0.078594
5.3925,-0.080977
5.3965,-0.08336
5.4005,-0.085742
5.4045,-0.088124
5.4085,-0.090505
5.4125,-0.092885
5.4165,-0.095265
5.4205,-0.097645
5.4245,-0.10002
5.4285,-0.1024
5.4325,-0.10478
5.4365,-0.10716
5.4405,-0.10953
5.4445,-0.11191
5.4485,-0.11429
5.4525,-0.11666
5.4565,-0.11903
5.4605,-0.12141
5.4645,-0.12378
5.4685,-0.12615
5.4725,-0.12852
5.4765,-0.13089
5.4805,-0.13326
5.4845,-0.13563
5.4885,-0.138
5.4925,-0.14037
5.4965,-0.14273
5.5006,-0.1451
5.5046,-0.14747
5.5086,-0.14983
5.5126,-0.15219
5.5166,-0.15456
5.5206,-0.15692
5.5246,-0.15928
5.5286,-0.16164
5.5326,-0.164
5.5366,-0.16635
5.5406,-0.16871
5.5446,-0.17107
5.5486,-0.17342
5.5526,-0.17578
5.5566,-0.17813
5.5606,-0.18048
5.5646,-0.18283
5.5686,-0.18518
